File,Expected,Predicted,Intra_Hamming,Within_Threshold,Match,Authenticated
1_2.csv,1,1,2,True,True,True
10_2.csv,10,10,5,True,True,True
100_2.csv,100,100,1,True,True,True
101_2.csv,101,101,6,True,True,True
102_2.csv,102,102,2,True,True,True
103_2.csv,103,103,5,True,True,True
104_2.csv,104,104,5,True,True,True
105_2.csv,105,105,4,True,True,True
106_2.csv,106,106,4,True,True,True
107_2.csv,107,107,12,True,True,True
108_2.csv,108,108,8,True,True,True
109_2.csv,109,109,1,True,True,True
11_2.csv,11,11,1,True,True,True
110_2.csv,110,110,4,True,True,True
111_2.csv,111,111,3,True,True,True
112_2.csv,112,112,5,True,True,True
113_2.csv,113,113,3,True,True,True
114_2.csv,114,114,3,True,True,True
115_2.csv,115,115,4,True,True,True
116_2.csv,116,116,4,True,True,True
117_2.csv,117,117,4,True,True,True
118_2.csv,118,118,6,True,True,True
119_2.csv,119,119,4,True,True,True
12_2.csv,12,12,1,True,True,True
120_2.csv,120,120,4,True,True,True
121_2.csv,121,121,4,True,True,True
122_2.csv,122,122,8,True,True,True
123_2.csv,123,123,9,True,True,True
124_2.csv,124,124,10,True,True,True
125_2.csv,125,125,7,True,True,True
126_2.csv,126,126,12,True,True,True
127_2.csv,127,127,13,True,True,True
128_2.csv,128,128,3,True,True,True
129_2.csv,129,129,4,True,True,True
13_2.csv,13,13,1,True,True,True
130_2.csv,130,130,3,True,True,True
131_2.csv,131,131,3,True,True,True
132_2.csv,132,132,6,True,True,True
133_2.csv,133,133,1,True,True,True
134_2.csv,134,134,4,True,True,True
135_2.csv,135,135,5,True,True,True
136_2.csv,136,136,4,True,True,True
137_2.csv,137,137,3,True,True,True
138_2.csv,138,138,3,True,True,True
139_2.csv,139,139,9,True,True,True
14_2.csv,14,14,3,True,True,True
140_2.csv,140,140,7,True,True,True
15_2.csv,15,15,7,True,True,True
151_2.csv,151,151,6,True,True,True
152_2.csv,152,152,5,True,True,True
153_2.csv,153,153,11,True,True,True
154_2.csv,154,154,8,True,True,True
155_2.csv,155,155,20,True,True,True
156_2.csv,156,156,12,True,True,True
157_2.csv,157,157,11,True,True,True
158_2.csv,158,158,4,True,True,True
159_2.csv,159,159,2,True,True,True
16_2.csv,16,16,1,True,True,True
160_2.csv,160,160,18,True,True,True
161_2.csv,161,161,3,True,True,True
162_2.csv,162,162,7,True,True,True
163_2.csv,163,163,9,True,True,True
164_2.csv,164,164,5,True,True,True
165_2.csv,165,165,3,True,True,True
166_2.csv,166,166,7,True,True,True
167_2.csv,167,300,48,False,False,False
168_2.csv,168,168,7,True,True,True
169_2.csv,169,169,7,True,True,True
17_2.csv,17,17,5,True,True,True
170_2.csv,170,170,3,True,True,True
171_2.csv,171,171,7,True,True,True
172_2.csv,172,172,4,True,True,True
173_2.csv,173,173,2,True,True,True
174_2.csv,174,174,9,True,True,True
175_2.csv,175,175,5,True,True,True
176_2.csv,176,176,5,True,True,True
177_2.csv,177,177,7,True,True,True
178_2.csv,178,178,5,True,True,True
179_2.csv,179,179,30,False,True,False
18_2.csv,18,18,4,True,True,True
180_2.csv,180,180,6,True,True,True
181_2.csv,181,181,4,True,True,True
182_2.csv,182,182,3,True,True,True
183_2.csv,183,183,1,True,True,True
184_2.csv,184,184,1,True,True,True
185_2.csv,185,185,5,True,True,True
186_2.csv,186,186,5,True,True,True
187_2.csv,187,187,5,True,True,True
188_2.csv,188,188,9,True,True,True
189_2.csv,189,189,3,True,True,True
19_2.csv,19,19,1,True,True,True
190_2.csv,190,190,6,True,True,True
191_2.csv,191,191,6,True,True,True
192_2.csv,192,192,3,True,True,True
193_2.csv,193,193,3,True,True,True
194_2.csv,194,194,9,True,True,True
195_2.csv,195,195,11,True,True,True
196_2.csv,196,196,10,True,True,True
197_2.csv,197,197,4,True,True,True
198_2.csv,198,198,2,True,True,True
199_2.csv,199,199,3,True,True,True
2_2.csv,2,2,11,True,True,True
20_2.csv,20,20,16,True,True,True
200_2.csv,200,200,5,True,True,True
202_2.csv,202,202,14,True,True,True
203_2.csv,203,203,4,True,True,True
204_2.csv,204,204,1,True,True,True
205_2.csv,205,205,4,True,True,True
206_2.csv,206,206,5,True,True,True
207_2.csv,207,207,9,True,True,True
208_2.csv,208,208,9,True,True,True
209_2.csv,209,209,4,True,True,True
21_2.csv,21,21,11,True,True,True
210_2.csv,210,210,7,True,True,True
211_2.csv,211,211,2,True,True,True
212_2.csv,212,212,1,True,True,True
213_2.csv,213,213,8,True,True,True
214_2.csv,214,214,7,True,True,True
215_2.csv,215,215,3,True,True,True
216_2.csv,216,216,14,True,True,True
217_2.csv,217,217,0,True,True,True
218_2.csv,218,218,16,True,True,True
219_2.csv,219,219,2,True,True,True
22_2.csv,22,22,12,True,True,True
220_2.csv,220,220,6,True,True,True
221_2.csv,221,221,8,True,True,True
222_2.csv,222,222,4,True,True,True
223_2.csv,223,223,0,True,True,True
224_2.csv,224,224,1,True,True,True
225_2.csv,225,225,3,True,True,True
226_2.csv,226,226,8,True,True,True
227_2.csv,227,227,11,True,True,True
228_2.csv,228,228,7,True,True,True
229_2.csv,229,229,2,True,True,True
23_2.csv,23,23,0,True,True,True
230_2.csv,230,230,2,True,True,True
231_2.csv,231,231,5,True,True,True
232_2.csv,232,232,5,True,True,True
233_2.csv,233,233,2,True,True,True
234_2.csv,234,234,9,True,True,True
235_2.csv,235,235,12,True,True,True
236_2.csv,236,236,2,True,True,True
237_2.csv,237,237,4,True,True,True
238_2.csv,238,238,7,True,True,True
239_2.csv,239,239,2,True,True,True
24_2.csv,24,24,8,True,True,True
240_2.csv,240,240,3,True,True,True
241_2.csv,241,241,7,True,True,True
242_2.csv,242,242,6,True,True,True
243_2.csv,243,243,5,True,True,True
244_2.csv,244,244,2,True,True,True
245_2.csv,245,245,1,True,True,True
246_2.csv,246,246,16,True,True,True
247_2.csv,247,247,8,True,True,True
248_2.csv,248,248,5,True,True,True
249_2.csv,249,249,4,True,True,True
25_2.csv,25,25,2,True,True,True
250_2.csv,250,250,8,True,True,True
251_2.csv,251,251,10,True,True,True
252_2.csv,252,253,11,True,False,False
255_2.csv,255,255,1,True,True,True
256_2.csv,256,256,2,True,True,True
257_2.csv,257,257,3,True,True,True
259_2.csv,259,259,9,True,True,True
26_2.csv,26,26,2,True,True,True
260_2.csv,260,260,4,True,True,True
261_2.csv,261,261,4,True,True,True
262_2.csv,262,262,9,True,True,True
263_2.csv,263,263,5,True,True,True
264_2.csv,264,264,6,True,True,True
265_2.csv,265,265,7,True,True,True
266_2.csv,266,266,4,True,True,True
267_2.csv,267,267,3,True,True,True
268_2.csv,268,268,16,True,True,True
269_2.csv,269,269,4,True,True,True
27_2.csv,27,27,2,True,True,True
270_2.csv,270,270,9,True,True,True
271_2.csv,271,271,9,True,True,True
272_2.csv,272,272,4,True,True,True
273_2.csv,273,273,10,True,True,True
274_2.csv,274,274,10,True,True,True
275_2.csv,275,275,5,True,True,True
276_2.csv,276,276,3,True,True,True
277_2.csv,277,277,10,True,True,True
278_2.csv,278,278,10,True,True,True
279_2.csv,279,279,7,True,True,True
28_2.csv,28,28,6,True,True,True
280_2.csv,280,280,6,True,True,True
281_2.csv,281,281,2,True,True,True
282_2.csv,282,282,1,True,True,True
283_2.csv,283,283,4,True,True,True
284_2.csv,284,284,4,True,True,True
285_2.csv,285,285,5,True,True,True
286_2.csv,286,286,11,True,True,True
287_2.csv,287,287,0,True,True,True
288_2.csv,288,288,1,True,True,True
289_2.csv,289,289,3,True,True,True
29_2.csv,29,29,5,True,True,True
290_2.csv,290,290,3,True,True,True
291_2.csv,291,291,8,True,True,True
292_2.csv,292,292,3,True,True,True
293_2.csv,293,293,2,True,True,True
294_2.csv,294,294,2,True,True,True
295_2.csv,295,295,0,True,True,True
296_2.csv,296,296,1,True,True,True
297_2.csv,297,297,3,True,True,True
298_2.csv,298,298,7,True,True,True
299_2.csv,299,299,5,True,True,True
3_2.csv,3,3,3,True,True,True
30_2.csv,30,30,1,True,True,True
300_2.csv,300,300,15,True,True,True
301_2.csv,301,301,5,True,True,True
302_2.csv,302,302,1,True,True,True
303_2.csv,303,303,12,True,True,True
304_2.csv,304,304,9,True,True,True
305_2.csv,305,305,4,True,True,True
306_2.csv,306,306,3,True,True,True
307_2.csv,307,307,1,True,True,True
308_2.csv,308,308,2,True,True,True
309_2.csv,309,309,5,True,True,True
31_2.csv,31,31,6,True,True,True
32_2.csv,32,32,4,True,True,True
33_2.csv,33,33,1,True,True,True
34_2.csv,34,34,3,True,True,True
35_2.csv,35,35,6,True,True,True
36_2.csv,36,36,8,True,True,True
37_2.csv,37,37,3,True,True,True
38_2.csv,38,38,2,True,True,True
39_2.csv,39,39,3,True,True,True
4_2.csv,4,4,4,True,True,True
40_2.csv,40,40,19,True,True,True
41_2.csv,41,41,8,True,True,True
42_2.csv,42,42,5,True,True,True
43_2.csv,43,43,0,True,True,True
44_2.csv,44,44,4,True,True,True
45_2.csv,45,45,8,True,True,True
46_2.csv,46,46,8,True,True,True
47_2.csv,47,47,4,True,True,True
48_2.csv,48,48,17,True,True,True
49_2.csv,49,49,3,True,True,True
5_2.csv,5,5,4,True,True,True
50_2.csv,50,50,2,True,True,True
51_2.csv,51,51,9,True,True,True
52_2.csv,52,52,18,True,True,True
53_2.csv,53,53,4,True,True,True
54_2.csv,54,54,2,True,True,True
55_2.csv,55,55,3,True,True,True
56_2.csv,56,56,4,True,True,True
57_2.csv,57,57,1,True,True,True
58_2.csv,58,58,4,True,True,True
59_2.csv,59,59,6,True,True,True
6_2.csv,6,6,4,True,True,True
60_2.csv,60,60,2,True,True,True
61_2.csv,61,61,7,True,True,True
62_2.csv,62,62,4,True,True,True
63_2.csv,63,63,2,True,True,True
64_2.csv,64,64,6,True,True,True
65_2.csv,65,65,4,True,True,True
66_2.csv,66,66,6,True,True,True
67_2.csv,67,67,3,True,True,True
68_2.csv,68,68,3,True,True,True
69_2.csv,69,69,3,True,True,True
7_2.csv,7,7,3,True,True,True
70_2.csv,70,70,1,True,True,True
71_2.csv,71,71,4,True,True,True
72_2.csv,72,72,4,True,True,True
73_2.csv,73,73,1,True,True,True
74_2.csv,74,74,1,True,True,True
75_2.csv,75,75,4,True,True,True
76_2.csv,76,76,4,True,True,True
77_2.csv,77,77,4,True,True,True
78_2.csv,78,78,5,True,True,True
79_2.csv,79,79,4,True,True,True
8_2.csv,8,8,4,True,True,True
80_2.csv,80,80,3,True,True,True
81_2.csv,81,81,4,True,True,True
82_2.csv,82,82,4,True,True,True
83_2.csv,83,83,5,True,True,True
84_2.csv,84,84,4,True,True,True
85_2.csv,85,85,6,True,True,True
86_2.csv,86,86,4,True,True,True
87_2.csv,87,87,5,True,True,True
88_2.csv,88,88,2,True,True,True
89_2.csv,89,89,5,True,True,True
9_2.csv,9,9,8,True,True,True
90_2.csv,90,90,6,True,True,True
91_2.csv,91,91,7,True,True,True
92_2.csv,92,92,2,True,True,True
93_2.csv,93,93,3,True,True,True
94_2.csv,94,94,0,True,True,True
95_2.csv,95,95,5,True,True,True
96_2.csv,96,96,5,True,True,True
97_2.csv,97,97,2,True,True,True
98_2.csv,98,98,3,True,True,True
99_2.csv,99,99,7,True,True,True
