File,Expected,Predicted,Intra_Hamming,Within_Threshold,Match,Authenticated
163_2.csv,163,163,37,0,1,0
164_2.csv,164,164,28,0,1,0
165_2.csv,165,165,19,1,1,1
166_2.csv,166,166,26,0,1,0
167_2.csv,167,167,77,0,1,0
168_2.csv,168,168,29,0,1,0
169_2.csv,169,169,16,1,1,1
17_2.csv,17,17,33,0,1,0
170_2.csv,170,170,24,1,1,1
171_2.csv,171,171,30,0,1,0
172_2.csv,172,172,23,1,1,1
173_2.csv,173,173,18,1,1,1
174_2.csv,174,174,19,1,1,1
175_2.csv,175,175,25,1,1,1
176_2.csv,176,176,29,0,1,0
177_2.csv,177,177,31,0,1,0
178_2.csv,178,178,23,1,1,1
179_2.csv,179,179,54,0,1,0
18_2.csv,18,18,33,0,1,0
180_2.csv,180,180,24,1,1,1
181_2.csv,181,181,9,1,1,1
182_2.csv,182,182,24,1,1,1
183_2.csv,183,183,23,1,1,1
184_2.csv,184,184,27,0,1,0
185_2.csv,185,185,22,1,1,1
186_2.csv,186,186,20,1,1,1
187_2.csv,187,187,23,1,1,1
188_2.csv,188,188,19,1,1,1
189_2.csv,189,189,39,0,1,0
19_2.csv,19,19,19,1,1,1
190_2.csv,190,190,31,0,1,0
191_2.csv,191,191,30,0,1,0
192_2.csv,192,192,15,1,1,1
193_2.csv,193,193,34,0,1,0
194_2.csv,194,194,34,0,1,0
195_2.csv,195,195,29,0,1,0
196_2.csv,196,196,29,0,1,0
197_2.csv,197,197,33,0,1,0
198_2.csv,198,198,16,1,1,1
199_2.csv,199,199,22,1,1,1
2_2.csv,2,2,29,0,1,0
20_2.csv,20,20,53,0,1,0
200_2.csv,200,200,27,0,1,0
202_2.csv,202,202,35,0,1,0
203_2.csv,203,203,41,0,1,0
204_2.csv,204,204,19,1,1,1
205_2.csv,205,205,31,0,1,0
206_2.csv,206,206,29,0,1,0
207_2.csv,207,207,25,1,1,1
208_2.csv,208,208,42,0,1,0
209_2.csv,209,209,30,0,1,0
21_2.csv,21,21,28,0,1,0
210_2.csv,210,210,25,1,1,1
211_2.csv,211,211,13,1,1,1
212_2.csv,212,212,22,1,1,1
213_2.csv,213,213,35,0,1,0
214_2.csv,214,214,37,0,1,0
215_2.csv,215,215,27,0,1,0
216_2.csv,216,216,41,0,1,0
217_2.csv,217,217,24,1,1,1
218_2.csv,218,218,31,0,1,0
219_2.csv,219,219,18,1,1,1
22_2.csv,22,22,51,0,1,0
220_2.csv,220,220,21,1,1,1
221_2.csv,221,221,35,0,1,0
222_2.csv,222,222,23,1,1,1
223_2.csv,223,223,31,0,1,0
224_2.csv,224,224,15,1,1,1
225_2.csv,225,225,35,0,1,0
226_2.csv,226,226,31,0,1,0
227_2.csv,227,227,30,0,1,0
228_2.csv,228,228,39,0,1,0
229_2.csv,229,229,19,1,1,1
23_2.csv,23,23,0,1,1,1
230_2.csv,230,230,14,1,1,1
231_2.csv,231,231,26,0,1,0
232_2.csv,232,232,30,0,1,0
233_2.csv,233,233,20,1,1,1
234_2.csv,234,234,24,1,1,1
235_2.csv,235,235,28,0,1,0
236_2.csv,236,236,18,1,1,1
237_2.csv,237,237,28,0,1,0
238_2.csv,238,238,30,0,1,0
239_2.csv,239,239,18,1,1,1
24_2.csv,24,24,46,0,1,0
240_2.csv,240,240,28,0,1,0
241_2.csv,241,241,25,1,1,1
242_2.csv,242,242,18,1,1,1
243_2.csv,243,243,27,0,1,0
244_2.csv,244,244,29,0,1,0
245_2.csv,245,245,23,1,1,1
246_2.csv,246,246,27,0,1,0
247_2.csv,247,247,32,0,1,0
248_2.csv,248,248,25,1,1,1
249_2.csv,249,249,34,0,1,0
25_2.csv,25,25,43,0,1,0
250_2.csv,250,250,16,1,1,1
251_2.csv,251,251,28,0,1,0
252_2.csv,252,253,40,0,0,0
255_2.csv,255,255,21,1,1,1
256_2.csv,256,256,25,1,1,1
257_2.csv,257,257,16,1,1,1
259_2.csv,259,259,11,1,1,1
26_2.csv,26,26,37,0,1,0
260_2.csv,260,260,21,1,1,1
261_2.csv,261,261,16,1,1,1
262_2.csv,262,262,21,1,1,1
263_2.csv,263,263,19,1,1,1
264_2.csv,264,264,16,1,1,1
265_2.csv,265,265,21,1,1,1
266_2.csv,266,266,35,0,1,0
267_2.csv,267,267,33,0,1,0
268_2.csv,268,268,27,0,1,0
269_2.csv,269,269,22,1,1,1
27_2.csv,27,27,36,0,1,0
270_2.csv,270,270,14,1,1,1
271_2.csv,271,271,20,1,1,1
272_2.csv,272,272,28,0,1,0
273_2.csv,273,273,37,0,1,0
274_2.csv,274,274,25,1,1,1
275_2.csv,275,275,21,1,1,1
276_2.csv,276,276,17,1,1,1
277_2.csv,277,277,40,0,1,0
278_2.csv,278,278,40,0,1,0
279_2.csv,279,279,21,1,1,1
28_2.csv,28,28,47,0,1,0
280_2.csv,280,280,19,1,1,1
281_2.csv,281,281,18,1,1,1
282_2.csv,282,282,17,1,1,1
283_2.csv,283,283,13,1,1,1
284_2.csv,284,284,27,0,1,0
285_2.csv,285,285,26,0,1,0
286_2.csv,286,286,28,0,1,0
287_2.csv,287,287,26,0,1,0
288_2.csv,288,288,20,1,1,1
289_2.csv,289,289,23,1,1,1
29_2.csv,29,29,41,0,1,0
290_2.csv,290,290,27,0,1,0
291_2.csv,291,291,16,1,1,1
292_2.csv,292,292,19,1,1,1
293_2.csv,293,293,16,1,1,1
294_2.csv,294,294,18,1,1,1
295_2.csv,295,295,17,1,1,1
296_2.csv,296,296,28,0,1,0
297_2.csv,297,297,27,0,1,0
298_2.csv,298,298,31,0,1,0
299_2.csv,299,299,22,1,1,1
3_2.csv,3,3,13,1,1,1
30_2.csv,30,30,36,0,1,0
300_2.csv,300,300,27,0,1,0
301_2.csv,301,301,27,0,1,0
302_2.csv,302,302,30,0,1,0
303_2.csv,303,303,25,1,1,1
304_2.csv,304,304,23,1,1,1
305_2.csv,305,305,20,1,1,1
306_2.csv,306,306,18,1,1,1
307_2.csv,307,307,37,0,1,0
308_2.csv,308,308,24,1,1,1
309_2.csv,309,309,46,0,1,0
31_2.csv,31,31,36,0,1,0
32_2.csv,32,32,52,0,1,0
33_2.csv,33,33,45,0,1,0
34_2.csv,34,34,39,0,1,0
35_2.csv,35,35,44,0,1,0
36_2.csv,36,36,41,0,1,0
37_2.csv,37,37,53,0,1,0
38_2.csv,38,38,40,0,1,0
39_2.csv,39,39,50,0,1,0
4_2.csv,4,4,23,1,1,1
40_2.csv,40,40,54,0,1,0
41_2.csv,41,41,46,0,1,0
42_2.csv,42,42,47,0,1,0
43_2.csv,43,43,51,0,1,0
44_2.csv,44,44,49,0,1,0
45_2.csv,45,45,54,0,1,0
46_2.csv,46,46,50,0,1,0
47_2.csv,47,47,49,0,1,0
48_2.csv,48,48,42,0,1,0
49_2.csv,49,49,40,0,1,0
5_2.csv,5,5,28,0,1,0
50_2.csv,50,50,46,0,1,0
51_2.csv,51,51,45,0,1,0
52_2.csv,52,52,48,0,1,0
53_2.csv,53,53,38,0,1,0
54_2.csv,54,54,46,0,1,0
55_2.csv,55,55,46,0,1,0
56_2.csv,56,56,48,0,1,0
57_2.csv,57,57,40,0,1,0
58_2.csv,58,58,49,0,1,0
59_2.csv,59,59,39,0,1,0
6_2.csv,6,6,28,0,1,0
60_2.csv,60,60,42,0,1,0
61_2.csv,61,61,46,0,1,0
62_2.csv,62,62,43,0,1,0
63_2.csv,63,63,47,0,1,0
64_2.csv,64,64,37,0,1,0
65_2.csv,65,65,38,0,1,0
66_2.csv,66,66,44,0,1,0
67_2.csv,67,67,44,0,1,0
68_2.csv,68,68,50,0,1,0
69_2.csv,69,69,41,0,1,0
7_2.csv,7,7,29,0,1,0
70_2.csv,70,70,33,0,1,0
71_2.csv,71,71,33,0,1,0
72_2.csv,72,72,41,0,1,0
73_2.csv,73,73,44,0,1,0
74_2.csv,74,74,44,0,1,0
75_2.csv,75,75,55,0,1,0
76_2.csv,76,76,43,0,1,0
77_2.csv,77,77,40,0,1,0
78_2.csv,78,78,47,0,1,0
79_2.csv,79,79,42,0,1,0
8_2.csv,8,8,29,0,1,0
80_2.csv,80,80,45,0,1,0
81_2.csv,81,81,46,0,1,0
82_2.csv,82,82,48,0,1,0
83_2.csv,83,83,54,0,1,0
84_2.csv,84,84,48,0,1,0
85_2.csv,85,85,35,0,1,0
86_2.csv,86,86,42,0,1,0
87_2.csv,87,87,43,0,1,0
88_2.csv,88,88,37,0,1,0
89_2.csv,89,89,54,0,1,0
9_2.csv,9,9,19,1,1,1
90_2.csv,90,90,40,0,1,0
91_2.csv,91,91,47,0,1,0
92_2.csv,92,92,51,0,1,0
93_2.csv,93,93,44,0,1,0
94_2.csv,94,94,49,0,1,0
95_2.csv,95,95,43,0,1,0
96_2.csv,96,96,47,0,1,0
97_2.csv,97,97,45,0,1,0
98_2.csv,98,98,52,0,1,0
99_2.csv,99,99,41,0,1,0
