File,Expected,Predicted,Intra_Hamming,Within_Threshold,Match,Authenticated
204_5.csv,204,204,1,1,1,1
205_5.csv,205,205,1,1,1,1
206_5.csv,206,206,1,1,1,1
207_5.csv,207,207,0,1,1,1
208_5.csv,208,208,2,1,1,1
209_5.csv,209,209,1,1,1,1
21_5.csv,21,21,0,1,1,1
210_5.csv,210,210,0,1,1,1
211_5.csv,211,211,0,1,1,1
212_5.csv,212,212,0,1,1,1
213_5.csv,213,213,0,1,1,1
214_5.csv,214,214,1,1,1,1
215_5.csv,215,215,1,1,1,1
216_5.csv,216,216,0,1,1,1
217_5.csv,217,217,0,1,1,1
218_5.csv,218,218,1,1,1,1
219_5.csv,219,219,0,1,1,1
22_5.csv,22,22,0,1,1,1
220_5.csv,220,220,1,1,1,1
221_5.csv,221,221,0,1,1,1
222_5.csv,222,222,2,1,1,1
223_5.csv,223,223,1,1,1,1
224_5.csv,224,224,0,1,1,1
225_5.csv,225,225,0,1,1,1
226_5.csv,226,226,0,1,1,1
227_5.csv,227,227,0,1,1,1
228_5.csv,228,228,3,1,1,1
229_5.csv,229,229,1,1,1,1
23_5.csv,23,23,2,1,1,1
230_5.csv,230,230,1,1,1,1
231_5.csv,231,231,0,1,1,1
232_5.csv,232,232,0,1,1,1
233_5.csv,233,233,1,1,1,1
234_5.csv,234,234,1,1,1,1
235_5.csv,235,235,3,1,1,1
236_5.csv,236,236,1,1,1,1
237_5.csv,237,237,0,1,1,1
238_5.csv,238,238,1,1,1,1
239_5.csv,239,239,1,1,1,1
24_5.csv,24,24,2,1,1,1
240_5.csv,240,240,3,1,1,1
241_5.csv,241,241,0,1,1,1
242_5.csv,242,242,0,1,1,1
243_5.csv,243,243,0,1,1,1
244_5.csv,244,244,1,1,1,1
245_5.csv,245,245,0,1,1,1
246_5.csv,246,246,1,1,1,1
247_5.csv,247,247,0,1,1,1
248_5.csv,248,248,3,1,1,1
249_5.csv,249,249,0,1,1,1
25_5.csv,25,25,1,1,1,1
250_5.csv,250,250,2,1,1,1
251_5.csv,251,251,0,1,1,1
252_5.csv,252,252,0,1,1,1
255_5.csv,255,255,0,1,1,1
256_5.csv,256,256,3,1,1,1
257_5.csv,257,257,1,1,1,1
259_5.csv,259,259,0,1,1,1
26_5.csv,26,26,4,1,1,1
260_5.csv,260,260,1,1,1,1
261_5.csv,261,261,1,1,1,1
262_5.csv,262,262,1,1,1,1
263_5.csv,263,263,0,1,1,1
264_5.csv,264,264,2,1,1,1
265_5.csv,265,265,1,1,1,1
266_5.csv,266,266,0,1,1,1
267_5.csv,267,267,0,1,1,1
268_5.csv,268,268,0,1,1,1
269_5.csv,269,269,1,1,1,1
27_5.csv,27,27,2,1,1,1
270_5.csv,270,270,0,1,1,1
271_5.csv,271,271,3,1,1,1
272_5.csv,272,272,1,1,1,1
273_5.csv,273,273,1,1,1,1
274_5.csv,274,274,0,1,1,1
275_5.csv,275,275,0,1,1,1
276_5.csv,276,276,0,1,1,1
277_5.csv,277,277,0,1,1,1
278_5.csv,278,278,0,1,1,1
279_5.csv,279,279,1,1,1,1
28_5.csv,28,28,0,1,1,1
280_5.csv,280,280,3,1,1,1
281_5.csv,281,281,1,1,1,1
282_5.csv,282,282,0,1,1,1
283_5.csv,283,283,0,1,1,1
284_5.csv,284,284,0,1,1,1
285_5.csv,285,285,0,1,1,1
286_5.csv,286,286,0,1,1,1
287_5.csv,287,287,0,1,1,1
288_5.csv,288,288,0,1,1,1
289_5.csv,289,289,2,1,1,1
29_5.csv,29,29,1,1,1,1
290_5.csv,290,290,1,1,1,1
291_5.csv,291,291,2,1,1,1
292_5.csv,292,292,0,1,1,1
293_5.csv,293,293,1,1,1,1
294_5.csv,294,294,1,1,1,1
295_5.csv,295,295,0,1,1,1
296_5.csv,296,296,0,1,1,1
297_5.csv,297,297,2,1,1,1
298_5.csv,298,298,1,1,1,1
299_5.csv,299,299,2,1,1,1
3_5.csv,3,3,0,1,1,1
30_5.csv,30,30,0,1,1,1
300_5.csv,300,300,1,1,1,1
301_5.csv,301,301,0,1,1,1
302_5.csv,302,302,0,1,1,1
303_5.csv,303,303,1,1,1,1
304_5.csv,304,304,1,1,1,1
305_5.csv,305,305,0,1,1,1
306_5.csv,306,306,0,1,1,1
307_5.csv,307,307,1,1,1,1
308_5.csv,308,308,0,1,1,1
309_5.csv,309,309,0,1,1,1
31_5.csv,31,31,2,1,1,1
32_5.csv,32,32,2,1,1,1
33_5.csv,33,33,2,1,1,1
34_5.csv,34,34,0,1,1,1
35_5.csv,35,35,1,1,1,1
36_5.csv,36,36,2,1,1,1
37_5.csv,37,37,2,1,1,1
38_5.csv,38,38,1,1,1,1
39_5.csv,39,39,0,1,1,1
4_5.csv,4,4,0,1,1,1
40_5.csv,40,40,0,1,1,1
41_5.csv,41,41,1,1,1,1
42_5.csv,42,42,1,1,1,1
43_5.csv,43,43,1,1,1,1
44_5.csv,44,44,1,1,1,1
45_5.csv,45,45,0,1,1,1
46_5.csv,46,46,0,1,1,1
47_5.csv,47,47,0,1,1,1
48_5.csv,48,48,0,1,1,1
49_5.csv,49,49,1,1,1,1
5_5.csv,5,5,0,1,1,1
50_5.csv,50,50,0,1,1,1
51_5.csv,51,51,0,1,1,1
52_5.csv,52,52,0,1,1,1
53_5.csv,53,53,1,1,1,1
54_5.csv,54,54,0,1,1,1
55_5.csv,55,55,1,1,1,1
56_5.csv,56,56,0,1,1,1
57_5.csv,57,57,0,1,1,1
58_5.csv,58,58,1,1,1,1
59_5.csv,59,59,0,1,1,1
6_5.csv,6,6,1,1,1,1
60_5.csv,60,60,0,1,1,1
61_5.csv,61,61,1,1,1,1
62_5.csv,62,62,1,1,1,1
63_5.csv,63,63,2,1,1,1
64_5.csv,64,64,2,1,1,1
65_5.csv,65,65,0,1,1,1
66_5.csv,66,66,0,1,1,1
67_5.csv,67,67,1,1,1,1
68_5.csv,68,68,2,1,1,1
69_5.csv,69,69,0,1,1,1
7_5.csv,7,7,0,1,1,1
70_5.csv,70,70,3,1,1,1
71_5.csv,71,71,1,1,1,1
72_5.csv,72,72,0,1,1,1
73_5.csv,73,73,2,1,1,1
74_5.csv,74,74,1,1,1,1
75_5.csv,75,75,0,1,1,1
76_5.csv,76,76,0,1,1,1
77_5.csv,77,77,1,1,1,1
78_5.csv,78,78,0,1,1,1
79_5.csv,79,79,1,1,1,1
8_5.csv,8,8,0,1,1,1
80_5.csv,80,80,0,1,1,1
81_5.csv,81,81,0,1,1,1
82_5.csv,82,82,0,1,1,1
83_5.csv,83,83,5,1,1,1
84_5.csv,84,84,2,1,1,1
85_5.csv,85,85,1,1,1,1
86_5.csv,86,86,0,1,1,1
87_5.csv,87,87,0,1,1,1
88_5.csv,88,88,1,1,1,1
89_5.csv,89,89,1,1,1,1
9_5.csv,9,9,1,1,1,1
90_5.csv,90,90,3,1,1,1
91_5.csv,91,91,0,1,1,1
92_5.csv,92,92,1,1,1,1
93_5.csv,93,93,2,1,1,1
94_5.csv,94,94,1,1,1,1
95_5.csv,95,95,1,1,1,1
96_5.csv,96,96,2,1,1,1
97_5.csv,97,97,3,1,1,1
98_5.csv,98,98,0,1,1,1
99_5.csv,99,99,3,1,1,1
