File,Expected,Predicted,Intra_Hamming,Within_Threshold,Match,Authenticated
261_2.csv,261,261,1,1,1,1
262_2.csv,262,262,4,1,1,1
263_2.csv,263,263,1,1,1,1
264_2.csv,264,264,0,1,1,1
265_2.csv,265,265,0,1,1,1
266_2.csv,266,266,5,1,1,1
267_2.csv,267,267,5,1,1,1
268_2.csv,268,268,2,1,1,1
269_2.csv,269,269,2,1,1,1
27_2.csv,27,27,1,1,1,1
270_2.csv,270,270,2,1,1,1
271_2.csv,271,271,0,1,1,1
272_2.csv,272,272,3,1,1,1
273_2.csv,273,273,2,1,1,1
274_2.csv,274,274,2,1,1,1
275_2.csv,275,275,0,1,1,1
276_2.csv,276,276,3,1,1,1
277_2.csv,277,277,3,1,1,1
278_2.csv,278,278,5,1,1,1
279_2.csv,279,279,5,1,1,1
28_2.csv,28,28,3,1,1,1
280_2.csv,280,280,5,1,1,1
281_2.csv,281,281,2,1,1,1
282_2.csv,282,282,1,1,1,1
283_2.csv,283,283,1,1,1,1
284_2.csv,284,284,1,1,1,1
285_2.csv,285,285,0,1,1,1
286_2.csv,286,286,4,1,1,1
287_2.csv,287,287,2,1,1,1
288_2.csv,288,288,0,1,1,1
289_2.csv,289,289,0,1,1,1
29_2.csv,29,29,3,1,1,1
290_2.csv,290,290,2,1,1,1
291_2.csv,291,291,1,1,1,1
292_2.csv,292,292,1,1,1,1
293_2.csv,293,293,1,1,1,1
294_2.csv,294,294,0,1,1,1
295_2.csv,295,295,0,1,1,1
296_2.csv,296,296,0,1,1,1
297_2.csv,297,297,1,1,1,1
298_2.csv,298,298,1,1,1,1
299_2.csv,299,299,4,1,1,1
3_2.csv,3,3,1,1,1,1
30_2.csv,30,30,2,1,1,1
300_2.csv,300,300,3,1,1,1
301_2.csv,301,301,2,1,1,1
302_2.csv,302,302,0,1,1,1
303_2.csv,303,303,4,1,1,1
304_2.csv,304,304,0,1,1,1
305_2.csv,305,305,1,1,1,1
306_2.csv,306,306,2,1,1,1
307_2.csv,307,307,1,1,1,1
308_2.csv,308,308,1,1,1,1
309_2.csv,309,310,5,1,0,0
31_2.csv,31,31,4,1,1,1
32_2.csv,32,32,4,1,1,1
33_2.csv,33,33,2,1,1,1
34_2.csv,34,34,2,1,1,1
35_2.csv,35,35,3,1,1,1
36_2.csv,36,36,4,1,1,1
37_2.csv,37,37,0,1,1,1
38_2.csv,38,38,2,1,1,1
39_2.csv,39,39,3,1,1,1
4_2.csv,4,4,1,1,1,1
40_2.csv,40,40,5,1,1,1
41_2.csv,41,41,2,1,1,1
42_2.csv,42,42,4,1,1,1
43_2.csv,43,43,3,1,1,1
44_2.csv,44,44,2,1,1,1
45_2.csv,45,45,2,1,1,1
46_2.csv,46,46,4,1,1,1
47_2.csv,47,47,1,1,1,1
48_2.csv,48,48,1,1,1,1
49_2.csv,49,49,1,1,1,1
5_2.csv,5,5,2,1,1,1
50_2.csv,50,50,5,1,1,1
51_2.csv,51,51,3,1,1,1
52_2.csv,52,52,6,1,1,1
53_2.csv,53,53,2,1,1,1
54_2.csv,54,54,1,1,1,1
55_2.csv,55,55,1,1,1,1
56_2.csv,56,56,0,1,1,1
57_2.csv,57,57,3,1,1,1
58_2.csv,58,58,0,1,1,1
59_2.csv,59,59,1,1,1,1
6_2.csv,6,6,2,1,1,1
60_2.csv,60,60,2,1,1,1
61_2.csv,61,61,2,1,1,1
62_2.csv,62,62,3,1,1,1
63_2.csv,63,63,3,1,1,1
64_2.csv,64,64,1,1,1,1
65_2.csv,65,65,0,1,1,1
66_2.csv,66,66,3,1,1,1
67_2.csv,67,67,4,1,1,1
68_2.csv,68,68,0,1,1,1
69_2.csv,69,69,1,1,1,1
7_2.csv,7,7,2,1,1,1
70_2.csv,70,70,0,1,1,1
71_2.csv,71,71,3,1,1,1
72_2.csv,72,72,3,1,1,1
73_2.csv,73,73,2,1,1,1
74_2.csv,74,74,1,1,1,1
75_2.csv,75,75,3,1,1,1
76_2.csv,76,76,2,1,1,1
77_2.csv,77,77,4,1,1,1
78_2.csv,78,78,0,1,1,1
79_2.csv,79,79,4,1,1,1
8_2.csv,8,8,4,1,1,1
80_2.csv,80,80,3,1,1,1
81_2.csv,81,81,1,1,1,1
82_2.csv,82,82,0,1,1,1
83_2.csv,83,83,2,1,1,1
84_2.csv,84,84,2,1,1,1
85_2.csv,85,85,2,1,1,1
86_2.csv,86,86,2,1,1,1
87_2.csv,87,87,2,1,1,1
88_2.csv,88,88,4,1,1,1
89_2.csv,89,89,1,1,1,1
9_2.csv,9,9,1,1,1,1
90_2.csv,90,90,1,1,1,1
91_2.csv,91,91,1,1,1,1
92_2.csv,92,92,1,1,1,1
93_2.csv,93,93,2,1,1,1
94_2.csv,94,94,3,1,1,1
95_2.csv,95,95,2,1,1,1
96_2.csv,96,96,1,1,1,1
97_2.csv,97,97,2,1,1,1
98_2.csv,98,98,1,1,1,1
99_2.csv,99,99,2,1,1,1
