File,Expected,Predicted,Intra_Hamming,Within_Threshold,Match,Authenticated
239_2.csv,239,239,7,True,True,True
24_2.csv,24,24,10,True,True,True
240_2.csv,240,240,9,True,True,True
241_2.csv,241,241,12,True,True,True
242_2.csv,242,242,9,True,True,True
243_2.csv,243,243,9,True,True,True
244_2.csv,244,244,8,True,True,True
245_2.csv,245,245,6,True,True,True
246_2.csv,246,246,21,True,True,True
247_2.csv,247,247,10,True,True,True
248_2.csv,248,248,10,True,True,True
249_2.csv,249,249,10,True,True,True
25_2.csv,25,25,6,True,True,True
250_2.csv,250,250,9,True,True,True
251_2.csv,251,251,14,True,True,True
252_2.csv,252,252,13,True,True,True
255_2.csv,255,255,6,True,True,True
256_2.csv,256,256,6,True,True,True
257_2.csv,257,257,8,True,True,True
259_2.csv,259,259,14,True,True,True
26_2.csv,26,26,6,True,True,True
260_2.csv,260,260,10,True,True,True
261_2.csv,261,261,8,True,True,True
262_2.csv,262,262,15,True,True,True
263_2.csv,263,263,9,True,True,True
264_2.csv,264,264,10,True,True,True
265_2.csv,265,265,11,True,True,True
266_2.csv,266,266,9,True,True,True
267_2.csv,267,267,7,True,True,True
268_2.csv,268,268,19,True,True,True
269_2.csv,269,269,8,True,True,True
27_2.csv,27,27,5,True,True,True
270_2.csv,270,270,12,True,True,True
271_2.csv,271,271,12,True,True,True
272_2.csv,272,272,8,True,True,True
273_2.csv,273,273,12,True,True,True
274_2.csv,274,274,14,True,True,True
275_2.csv,275,275,9,True,True,True
276_2.csv,276,276,8,True,True,True
277_2.csv,277,277,12,True,True,True
278_2.csv,278,278,14,True,True,True
279_2.csv,279,279,11,True,True,True
28_2.csv,28,28,11,True,True,True
280_2.csv,280,280,11,True,True,True
281_2.csv,281,281,5,True,True,True
282_2.csv,282,282,6,True,True,True
283_2.csv,283,283,9,True,True,True
284_2.csv,284,284,10,True,True,True
285_2.csv,285,285,11,True,True,True
286_2.csv,286,286,12,True,True,True
287_2.csv,287,287,5,True,True,True
288_2.csv,288,288,4,True,True,True
289_2.csv,289,289,7,True,True,True
29_2.csv,29,29,10,True,True,True
290_2.csv,290,290,8,True,True,True
291_2.csv,291,291,12,True,True,True
292_2.csv,292,292,7,True,True,True
293_2.csv,293,293,5,True,True,True
294_2.csv,294,294,9,True,True,True
295_2.csv,295,295,5,True,True,True
296_2.csv,296,296,9,True,True,True
297_2.csv,297,297,7,True,True,True
298_2.csv,298,298,12,True,True,True
299_2.csv,299,299,10,True,True,True
3_2.csv,3,3,8,True,True,True
30_2.csv,30,30,6,True,True,True
300_2.csv,300,300,14,True,True,True
301_2.csv,301,301,9,True,True,True
302_2.csv,302,302,6,True,True,True
303_2.csv,303,303,15,True,True,True
304_2.csv,304,304,14,True,True,True
305_2.csv,305,305,11,True,True,True
306_2.csv,306,306,8,True,True,True
307_2.csv,307,307,5,True,True,True
308_2.csv,308,308,8,True,True,True
309_2.csv,309,309,7,True,True,True
31_2.csv,31,31,10,True,True,True
32_2.csv,32,32,9,True,True,True
33_2.csv,33,33,8,True,True,True
34_2.csv,34,34,9,True,True,True
35_2.csv,35,35,10,True,True,True
36_2.csv,36,36,11,True,True,True
37_2.csv,37,37,8,True,True,True
38_2.csv,38,38,7,True,True,True
39_2.csv,39,39,8,True,True,True
4_2.csv,4,4,8,True,True,True
40_2.csv,40,40,25,True,True,True
41_2.csv,41,41,12,True,True,True
42_2.csv,42,42,9,True,True,True
43_2.csv,43,43,5,True,True,True
44_2.csv,44,44,9,True,True,True
45_2.csv,45,45,9,True,True,True
46_2.csv,46,46,13,True,True,True
47_2.csv,47,47,9,True,True,True
48_2.csv,48,48,22,True,True,True
49_2.csv,49,49,7,True,True,True
5_2.csv,5,5,10,True,True,True
50_2.csv,50,50,7,True,True,True
51_2.csv,51,51,14,True,True,True
52_2.csv,52,52,18,True,True,True
53_2.csv,53,53,9,True,True,True
54_2.csv,54,54,6,True,True,True
55_2.csv,55,55,5,True,True,True
56_2.csv,56,56,7,True,True,True
57_2.csv,57,57,6,True,True,True
58_2.csv,58,58,6,True,True,True
59_2.csv,59,59,7,True,True,True
6_2.csv,6,6,8,True,True,True
60_2.csv,60,60,9,True,True,True
61_2.csv,61,61,10,True,True,True
62_2.csv,62,62,7,True,True,True
63_2.csv,63,63,7,True,True,True
64_2.csv,64,64,9,True,True,True
65_2.csv,65,65,9,True,True,True
66_2.csv,66,66,12,True,True,True
67_2.csv,67,67,9,True,True,True
68_2.csv,68,68,9,True,True,True
69_2.csv,69,69,9,True,True,True
7_2.csv,7,7,9,True,True,True
70_2.csv,70,70,6,True,True,True
71_2.csv,71,71,8,True,True,True
72_2.csv,72,72,9,True,True,True
73_2.csv,73,73,8,True,True,True
74_2.csv,74,74,4,True,True,True
75_2.csv,75,75,7,True,True,True
76_2.csv,76,76,8,True,True,True
77_2.csv,77,77,10,True,True,True
78_2.csv,78,78,10,True,True,True
79_2.csv,79,79,8,True,True,True
8_2.csv,8,8,7,True,True,True
80_2.csv,80,80,8,True,True,True
81_2.csv,81,81,9,True,True,True
82_2.csv,82,82,8,True,True,True
83_2.csv,83,83,5,True,True,True
84_2.csv,84,84,9,True,True,True
85_2.csv,85,85,10,True,True,True
86_2.csv,86,86,10,True,True,True
87_2.csv,87,87,9,True,True,True
88_2.csv,88,88,7,True,True,True
89_2.csv,89,89,8,True,True,True
9_2.csv,9,9,12,True,True,True
90_2.csv,90,90,12,True,True,True
91_2.csv,91,91,8,True,True,True
92_2.csv,92,92,6,True,True,True
93_2.csv,93,93,7,True,True,True
94_2.csv,94,94,7,True,True,True
95_2.csv,95,95,11,True,True,True
96_2.csv,96,96,7,True,True,True
97_2.csv,97,97,9,True,True,True
98_2.csv,98,98,9,True,True,True
99_2.csv,99,99,13,True,True,True
