Device,N_Sweeps,Mean_Intra_Distance,Std_Intra_Distance,Max_Intra_Distance,First_Last_Distance,Drift_Per_Sweep
244,5,0.30099453657757136,0.06378760394046198,0.4008442432452652,0.35832759884447324,0.08958189971111831
245,5,1.2427798802308987,0.6016175212881766,2.45030830387429,0.801464941599568,0.200366235399892
246,5,2.384110943437011,1.6022059629475096,5.002246353095683,4.0620675665405,1.015516891635125
247,5,1.576808600799531,1.2412653126679385,3.3576582307235685,3.357658230723563,0.8394145576808908
248,5,1.0341318131367878,0.5415951831819321,1.9980695728064715,1.9980695728064715,0.49951739320161787
249,5,1.6664757150180598,0.9353251457506295,3.3006399692053665,3.300639969205369,0.8251599923013423
25,5,0.5040962231323978,0.1691110859211921,0.5781462871150926,0.5151688822317501,0.12879222055793751
250,5,2.936540703313948,1.509751894130802,6.003566015665879,6.003566015665874,1.5008915039164685
251,5,3.0174056089183936,1.7679356117038814,5.912331898430411,5.912331898430409,1.4780829746076023
252,5,1.200489222569591,0.46850928310492046,1.911651649360377,1.9116516493603768,0.4779129123400942
255,5,0.7699205507542837,0.6312275023968377,1.6581701682606858,1.6581701682606855,0.4145425420651714
256,5,1.4845317109662135,0.5429703041105739,2.644503814011463,1.8329682887072318,0.45824207217680796
257,5,0.7059927800864891,0.5222937485524392,1.4998232873753885,1.3294966008918758,0.33237415022296896
259,5,1.8010219065762356,1.0236576528656032,3.7356479782795544,3.288737119602674,0.8221842799006684
26,5,1.57598924116347,0.6344303686048344,2.6707417666198734,2.2939109828386424,0.5734777457096606
260,5,1.8673802176471472,1.0739122106091108,3.254957449937724,2.3652844039711733,0.5913211009927933
261,5,4.518060321423014,2.4816498652684325,7.834439056837666,7.834439056837662,1.9586097642094156
262,5,2.0094184338065353,1.3396424163403433,4.03994871855601,3.487982044620095,0.8719955111550237
263,5,0.9755038324864124,0.45809498225463163,1.8753619772671828,1.43894808050292,0.35973702012573
264,5,1.2597951391546676,0.5692457582257496,2.4625399935288574,1.8734081156975086,0.46835202892437716
265,5,0.9190314575932497,0.41037920854944704,1.5640166909358806,0.580406728991024,0.145101682247756
266,5,1.2519669782980636,0.609214337895389,2.1241043534746473,1.565954240331799,0.39148856008294974
267,5,2.5398550967601725,1.9070749502850721,5.461502500653181,5.461502500653182,1.3653756251632956
268,5,1.0484531644958521,0.7086848693940335,2.1372826617493224,1.729505512741407,0.43237637818535174
269,5,4.548635261203404,4.219244800789449,10.252350311563555,10.252350311563552,2.563087577890888
27,5,0.5829768640307875,0.1805097990641969,0.8260460927819678,0.8043147072532867,0.20107867681332167
270,5,1.6638378139030916,1.3154645108300427,3.586287275488916,3.586287275488917,0.8965718188722293
271,5,2.138240444497666,1.5943835704703044,4.484579443531837,4.484579443531838,1.1211448608829595
272,5,1.0849176272274768,0.7257000612474778,2.2349322206039437,1.4022703285251883,0.3505675821312971
273,5,2.4389211141221105,1.2579343761957815,4.935881504721564,4.935881504721567,1.2339703761803917
274,5,3.085374516861252,1.5653751817616197,6.1310142346863685,6.13101423468636,1.53275355867159
275,5,1.300156033467363,0.598277932377711,2.358741231849581,2.2443822151701562,0.5610955537925391
276,5,1.3445244213235228,0.6771710560772052,2.078296130722392,1.2160317615184393,0.3040079403796098
277,5,2.2809766374467157,0.9569573130864445,4.013647929927547,3.531672324584092,0.882918081146023
278,5,3.428343988374137,3.084842875199895,7.7055978998495664,7.584017802002291,1.8960044505005726
279,5,2.4079450798710345,1.8354587650416805,5.067718796232049,4.987895891766177,1.2469739729415443
28,5,0.5744232758940753,0.12459809710085756,0.8107894362769795,0.7501710664255334,0.18754276660638336
280,5,2.283715603142226,1.3592522817807773,4.882262185048424,4.882262185048428,1.220565546262107
281,5,1.1613888335603226,0.8990719940080538,2.5938559040211735,0.5554139298696459,0.13885348246741147
282,5,1.979719876987216,1.1629495452370804,3.252267274056025,3.1748154247169857,0.7937038561792464
283,5,0.8873651293924825,0.4295566985143263,1.7511234480073616,0.7569130570324131,0.18922826425810327
284,5,0.7367789212141475,0.34119235125601705,1.2632027670415071,1.1724283793869652,0.2931070948467413
